chunk_id,entity_type,entity_name,entity_attributes,canonical_entity
4877a649-7b6a-4cee-9a46-8722001ec2bb,Person,Mrs. Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mrs. Jones
4877a649-7b6a-4cee-9a46-8722001ec2bb,Object,old green tablecloth,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",old green tablecloth
4877a649-7b6a-4cee-9a46-8722001ec2bb,Object,hoof,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",hoof
4877a649-7b6a-4cee-9a46-8722001ec2bb,Object,horn,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",horn
4877a649-7b6a-4cee-9a46-8722001ec2bb,Location,flagstaff,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",flagstaff
4877a649-7b6a-4cee-9a46-8722001ec2bb,Location,farmhouse garden,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",farmhouse garden
4877a649-7b6a-4cee-9a46-8722001ec2bb,Object,flag,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",flag
4877a649-7b6a-4cee-9a46-8722001ec2bb,Location,England,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",England
4877a649-7b6a-4cee-9a46-8722001ec2bb,Concept,Republic of the Animals,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Republic of the Animals
4877a649-7b6a-4cee-9a46-8722001ec2bb,Concept,human race,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",human race
4877a649-7b6a-4cee-9a46-8722001ec2bb,Location,barn,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Barn
4877a649-7b6a-4cee-9a46-8722001ec2bb,Event,Meeting,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Meeting
9f511b04-302c-4626-a20a-9bf53f559ccf,Organization,pigs,"{'name': None, 'gender': None, 'role': None, 'description': 'group of pigs', 'birthDate': None, 'deathDate': None, 'affiliation': None}",pigs
9f511b04-302c-4626-a20a-9bf53f559ccf,Person,Snowball,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Snowball
9f511b04-302c-4626-a20a-9bf53f559ccf,Person,Napoleon,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Napoleon
9f511b04-302c-4626-a20a-9bf53f559ccf,Location,small paddock behind the orchard,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",small paddock behind the orchard
9f511b04-302c-4626-a20a-9bf53f559ccf,Concept,home of rest,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",home of rest
9f511b04-302c-4626-a20a-9bf53f559ccf,Person,animals,"{'name': None, 'gender': None, 'role': None, 'description': 'animals who were past work', 'birthDate': None, 'deathDate': None, 'affiliation': None}",animals
9f511b04-302c-4626-a20a-9bf53f559ccf,Object,Beasts of England,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Beasts of England
9f511b04-302c-4626-a20a-9bf53f559ccf,Location,harness-room,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",harness-room
9f511b04-302c-4626-a20a-9bf53f559ccf,Object,books,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",books
9f511b04-302c-4626-a20a-9bf53f559ccf,Organization,Animal Committees,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Animal Committees
9f511b04-302c-4626-a20a-9bf53f559ccf,Organization,Egg Production Committee,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Egg Production Committee
9f511b04-302c-4626-a20a-9bf53f559ccf,Person,hens,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",hens
9f511b04-302c-4626-a20a-9bf53f559ccf,Organization,Clean Tails League,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clean Tails League
9f511b04-302c-4626-a20a-9bf53f559ccf,Person,cows,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",cows
9f511b04-302c-4626-a20a-9bf53f559ccf,Organization,Wild Comrades' Re-education Committee,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Wild Comrades' Re-education Committee
9f511b04-302c-4626-a20a-9bf53f559ccf,Person,rats,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",rats
9f511b04-302c-4626-a20a-9bf53f559ccf,Person,rabbits,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",rabbits
9f511b04-302c-4626-a20a-9bf53f559ccf,Organization,Whiter Wool Movement,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Whiter Wool Movement
9f511b04-302c-4626-a20a-9bf53f559ccf,Person,sheep,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",sheep
9f511b04-302c-4626-a20a-9bf53f559ccf,Person,cat,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",cat
28ee959e-b2d1-43a1-b5f4-d08c356ccad6,Person,Muriel,"{'name': None, 'gender': None, 'role': 'Goat', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Muriel
28ee959e-b2d1-43a1-b5f4-d08c356ccad6,Person,Benjamin,{},Benjamin
28ee959e-b2d1-43a1-b5f4-d08c356ccad6,Person,Clover,{},Clover
28ee959e-b2d1-43a1-b5f4-d08c356ccad6,Person,Boxer,{},Boxer
28ee959e-b2d1-43a1-b5f4-d08c356ccad6,Person,Mollie,{},Mollie
28ee959e-b2d1-43a1-b5f4-d08c356ccad6,Organization,Farm,{},farm
28ee959e-b2d1-43a1-b5f4-d08c356ccad6,Object,scraps of newspaper,{},scraps of newspaper
28ee959e-b2d1-43a1-b5f4-d08c356ccad6,Object,rubbish heap,{},rubbish heap
28ee959e-b2d1-43a1-b5f4-d08c356ccad6,Object,Seven Commandments,{},THE SEVEN COMMANDMENTS
28ee959e-b2d1-43a1-b5f4-d08c356ccad6,Person,pigs,{},pigs
28ee959e-b2d1-43a1-b5f4-d08c356ccad6,Person,dogs,{},dogs
245ab2b2-4ddc-4c17-8d08-7282d55fb106,Person,Snowball,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Snowball
245ab2b2-4ddc-4c17-8d08-7282d55fb106,Organization,animals on the farm,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",animals on the farm
245ab2b2-4ddc-4c17-8d08-7282d55fb106,Object,Seven Commandments,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",THE SEVEN COMMANDMENTS
245ab2b2-4ddc-4c17-8d08-7282d55fb106,Concept,Animalism,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Animalism
245ab2b2-4ddc-4c17-8d08-7282d55fb106,Person,Man,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Man
245ab2b2-4ddc-4c17-8d08-7282d55fb106,Organization,sheep,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",sheep
245ab2b2-4ddc-4c17-8d08-7282d55fb106,Organization,hens,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",hens
245ab2b2-4ddc-4c17-8d08-7282d55fb106,Organization,ducks,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",ducks
245ab2b2-4ddc-4c17-8d08-7282d55fb106,Organization,birds,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",birds
245ab2b2-4ddc-4c17-8d08-7282d55fb106,Location,barn,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Barn
245ab2b2-4ddc-4c17-8d08-7282d55fb106,Location,field,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",field
0a62f490-aa5a-4d52-a336-2de1983afbfb,Person,Napoleon,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Napoleon
0a62f490-aa5a-4d52-a336-2de1983afbfb,Person,Snowball,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Snowball
0a62f490-aa5a-4d52-a336-2de1983afbfb,Object,committees,{},committees
0a62f490-aa5a-4d52-a336-2de1983afbfb,Person,Jessie,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Jessie
0a62f490-aa5a-4d52-a336-2de1983afbfb,Person,Bluebell,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Bluebell
0a62f490-aa5a-4d52-a336-2de1983afbfb,Object,puppies,{},puppies
0a62f490-aa5a-4d52-a336-2de1983afbfb,Location,loft,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",loft
0a62f490-aa5a-4d52-a336-2de1983afbfb,Location,harness-room,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",harness-room
0a62f490-aa5a-4d52-a336-2de1983afbfb,Location,farm,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",farm
0a62f490-aa5a-4d52-a336-2de1983afbfb,Object,milk,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",milk
0a62f490-aa5a-4d52-a336-2de1983afbfb,Object,apples,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",apples
0a62f490-aa5a-4d52-a336-2de1983afbfb,Person,Squealer,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Squealer
0a62f490-aa5a-4d52-a336-2de1983afbfb,Person,pigs,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",pigs
4b1f75fe-2dd1-435c-9487-6796925dc0dd,Location,Animal Farm,{},Animal Farm
4b1f75fe-2dd1-435c-9487-6796925dc0dd,Person,Snowball,{},Snowball
4b1f75fe-2dd1-435c-9487-6796925dc0dd,Person,Napoleon,{},Napoleon
4b1f75fe-2dd1-435c-9487-6796925dc0dd,Object,pigeons,{},pigeons
4b1f75fe-2dd1-435c-9487-6796925dc0dd,Event,Rebellion,{},rebellion
4b1f75fe-2dd1-435c-9487-6796925dc0dd,Object,Beasts of England,{},Beasts of England
4b1f75fe-2dd1-435c-9487-6796925dc0dd,Person,Mr. Jones,{},Mr. Jones
4b1f75fe-2dd1-435c-9487-6796925dc0dd,Location,Red Lion,"{'name': None, 'gender': None, 'role': None, 'description': 'taproom', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Red Lion
4b1f75fe-2dd1-435c-9487-6796925dc0dd,Location,Willingdon,{},Willingdon
a087f00a-848f-4d58-930c-1ad52daba8d4,Person,Jones,"{'name': None, 'gender': None, 'role': None, 'description': 'Turned out of his property', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Jones
a087f00a-848f-4d58-930c-1ad52daba8d4,Location,Animal Farm,{},Animal Farm
a087f00a-848f-4d58-930c-1ad52daba8d4,Location,Foxwood,"{'name': None, 'gender': None, 'role': None, 'description': 'A large, neglected, old-fashioned farm', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Foxwood
a087f00a-848f-4d58-930c-1ad52daba8d4,Person,Mr. Pilkington,"{'name': None, 'gender': None, 'role': None, 'description': 'An easy-going gentleman farmer', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mr. Pilkington
a087f00a-848f-4d58-930c-1ad52daba8d4,Location,Pinchfield,"{'name': None, 'gender': None, 'role': None, 'description': 'Smaller and better kept farm', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Pinchfield
a087f00a-848f-4d58-930c-1ad52daba8d4,Person,Mr. Frederick,"{'name': None, 'gender': None, 'role': None, 'description': 'A tough, shrewd man', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mr. Frederick
a087f00a-848f-4d58-930c-1ad52daba8d4,Location,Manor Farm,{},Manor Farm
a087f00a-848f-4d58-930c-1ad52daba8d4,Event,rebellion,"{'name': None, 'gender': None, 'role': None, 'description': 'rebellion on Animal Farm', 'birthDate': None, 'deathDate': None, 'affiliation': None}",rebellion
94b5953c-2367-4bf5-84e3-76443d51e570,Person,George Orwell,"{'name': None, 'gender': None, 'role': None, 'description': 'Author', 'birthDate': '1903', 'deathDate': '1950', 'affiliation': None}",George Orwell
94b5953c-2367-4bf5-84e3-76443d51e570,Object,Animal Farm,{},Animal Farm
94b5953c-2367-4bf5-84e3-76443d51e570,Time,1945,"{'name': None, 'gender': None, 'role': None, 'description': 'Date of first publication', 'birthDate': None, 'deathDate': None, 'affiliation': None}",1945
94b5953c-2367-4bf5-84e3-76443d51e570,Organization,"Harcourt, Brace",{},"Harcourt, Brace"
94b5953c-2367-4bf5-84e3-76443d51e570,Time,1946,"{'name': None, 'gender': None, 'role': None, 'description': 'Copyright date', 'birthDate': None, 'deathDate': None, 'affiliation': None}",1946
94b5953c-2367-4bf5-84e3-76443d51e570,Time,May 2011,"{'name': None, 'gender': None, 'role': None, 'description': 'Date first posted', 'birthDate': None, 'deathDate': None, 'affiliation': None}",May 2011
94b5953c-2367-4bf5-84e3-76443d51e570,Time,Sep. 5 2014,"{'name': None, 'gender': None, 'role': None, 'description': 'Date last updated', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Sep. 5 2014
94b5953c-2367-4bf5-84e3-76443d51e570,Person,Al Haines,{},Al Haines
83b81c0d-9a89-469c-bcdb-6988cc6e05b8,Organization,"HARCOURT, BRACE AND COMPANY","{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}","HARCOURT, BRACE AND COMPANY"
83b81c0d-9a89-469c-bcdb-6988cc6e05b8,Location,NEW YORK,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",New York
83b81c0d-9a89-469c-bcdb-6988cc6e05b8,Location,UNITED STATES OF AMERICA,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",UNITED STATES OF AMERICA
83b81c0d-9a89-469c-bcdb-6988cc6e05b8,Organization,THE HADDON CRAFTSMEN,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",THE HADDON CRAFTSMEN
83b81c0d-9a89-469c-bcdb-6988cc6e05b8,Location,"SCRANTON, PA","{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}","SCRANTON, PA."
83b81c0d-9a89-469c-bcdb-6988cc6e05b8,Person,George Orwell,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",George Orwell
83b81c0d-9a89-469c-bcdb-6988cc6e05b8,Object,ANIMAL FARM,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Animal Farm
83b81c0d-9a89-469c-bcdb-6988cc6e05b8,Time,1946,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",1946
5251d806-1363-45e4-bdd4-0a77212dbb94,Person,Mr. Jones,"{'name': None, 'gender': None, 'role': 'Owner', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': 'Manor Farm'}",Mr. Jones
5251d806-1363-45e4-bdd4-0a77212dbb94,Location,Manor Farm,{},Manor Farm
5251d806-1363-45e4-bdd4-0a77212dbb94,Location,hen-houses,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",hen-houses
5251d806-1363-45e4-bdd4-0a77212dbb94,Person,Mrs. Jones,{},Mrs. Jones
5251d806-1363-45e4-bdd4-0a77212dbb94,Person,Major,"{'name': None, 'gender': None, 'role': None, 'description': 'prize Middle White boar', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Major
5251d806-1363-45e4-bdd4-0a77212dbb94,Location,farm buildings,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",farm buildings
5251d806-1363-45e4-bdd4-0a77212dbb94,Location,big barn,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",the big barn
26a30b44-77b0-4b38-8352-a75493c284d4,Person,Major,"{'name': None, 'gender': None, 'role': 'Speaker', 'description': 'a majestic-looking pig', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Major
26a30b44-77b0-4b38-8352-a75493c284d4,Location,the big barn,{},the big barn
26a30b44-77b0-4b38-8352-a75493c284d4,Object,bed of straw,{},bed of straw
26a30b44-77b0-4b38-8352-a75493c284d4,Object,lantern,{},lantern
26a30b44-77b0-4b38-8352-a75493c284d4,Person,Bluebell,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Bluebell
26a30b44-77b0-4b38-8352-a75493c284d4,Person,Jessie,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Jessie
26a30b44-77b0-4b38-8352-a75493c284d4,Person,Pincher,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Pincher
26a30b44-77b0-4b38-8352-a75493c284d4,Person,Boxer,"{'name': None, 'gender': None, 'role': None, 'description': 'an enormous beast, nearly eighteen hands high, and as strong as any two ordinary horses put together.', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Boxer
26a30b44-77b0-4b38-8352-a75493c284d4,Person,Clover,"{'name': None, 'gender': None, 'role': None, 'description': 'a stout motherly mare approaching middle life', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
26a30b44-77b0-4b38-8352-a75493c284d4,Person,Muriel,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Muriel
26a30b44-77b0-4b38-8352-a75493c284d4,Person,Benjamin,"{'name': None, 'gender': None, 'role': None, 'description': 'the oldest animal on the farm, and the worst tempered.', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Benjamin
